,Year_x,Month_x,GPP1 (gC/m2/d),RECO1 (gC/m2/d),NEE1 (gC/m2/d),GPP2 (gC/m2/d),RECO2 (gC/m2/d),NEE2 (gC/m2/d),P_RAIN,m_y,Year_y,Month_y,TA,RH,PA,SW_IN,D_SNOW,SWC_1_1_1,SWC_1_2_1,SWC_1_3_1,SWC_1_4_1,SWC_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1
143,2021,12,11.9717827338718,28.04655464082615,16.074771906954354,0.0,0.0,0.0,245.5,2021-12-01,2021,12,-18.294043435467934,77.89965941374673,987.3058093701793,0.8993343072764362,23.797451481264332,15.292043468129664,22.815828787152505,25.469122723210223,48.112657653610555,44.115390047928734,-1.5577616616598717,-0.6007450915528216,1.7574381765133633,2.4967047332093557,1.6250354975800492,-0.01563378424290108
144,2022,1,9.127561871268902,24.668117093400586,15.540555222131681,14.949380631295611,44.47674231868044,29.527361687384822,8.5,2022-01-01,2022,1,-19.97129009844691,68.97759632615592,990.6821236564516,5.548386819424059,55.24648773528898,17.837242461962365,24.344067335685484,20.363669040658603,40.14230434737903,32.16834847520161,-0.33058198924731186,1.7836599462365592,3.002173387096774,3.103225806451613,1.891603494623656,0.019860215053763442
145,2022,2,8.673982922711662,20.394361397332204,11.72037847462054,20.354755246662243,55.85209601914272,35.49734077248048,45.5,2022-02-01,2022,2,-16.637070436517114,69.00780009920388,989.3722718237351,25.3208741995878,57.27314608145461,16.59648543519345,21.41974706205357,17.14747705580357,34.75085114784226,26.92067105595238,-0.48651488095238093,2.3875208333333333,3.438610863095238,3.3451927083333333,1.9629397321428572,0.019825148809523806
146,2022,3,26.38900977878141,54.840148074722805,28.45113829594139,109.6016302973646,111.9586792998725,2.357049002507914,181.5,2022-03-01,2022,3,-8.757938620113576,55.06923387093414,987.8239247326612,106.27877472686089,58.28282706091062,17.434210243682795,22.423795116935484,17.43517300577957,31.661682788978496,24.02059588205645,-0.2435282258064516,2.9864005376344087,3.621118951612903,3.4541028225806456,2.01658938172043,0.028088037634408602
147,2022,4,17.389870033214113,39.76038671399096,22.370516680776845,245.33163080672844,167.08709166974774,-78.2445391369807,0.0,2022-04-01,2022,4,-1.6178298611069444,46.549414351756944,990.2712962954167,224.0845757441118,40.789151549878945,18.21014968388889,22.651533861041667,17.9180132175,30.76900217777778,22.18299888888889,-0.028621527777777777,3.3746659722222225,3.7176104166666666,3.4680145833333333,2.039620833333333,0.04432222222222223
148,2022,5,70.25234432111486,50.34545375037623,-19.90689057073864,316.80943329497086,258.0652077689256,-58.744225526045305,36.0,2022-05-01,2022,5,8.186403113818548,55.75978046604167,988.0100806444892,259.6329958325961,1.1653550383717106,34.39742722452957,37.570066651545694,37.908972228494626,50.076191487039914,38.22944922365591,0.6787795698924731,2.6798756720430106,2.8217889784946237,2.8617923387096775,1.902206989247312,0.07855309139784947
149,2022,6,149.323387754016,111.33970952270727,-37.98367823130875,354.21678240562244,310.77542085041114,-43.44136155521129,5.5,2022-06-01,2022,6,14.564937547801566,54.66646927399403,988.2239977404383,300.23589698053,4.8435789669236,48.9519478807414,53.36943313597047,66.43926713383875,81.07465234581818,76.61999750553386,3.0059736005876307,2.6194816977807616,2.491362790785814,2.507522075847439,1.8451593397201278,0.11287288578590161
150,2022,7,209.56734697413734,185.06691324949225,-24.50043372464511,371.58117007870504,369.5740280881964,-2.007141990508604,30.5,2022-07-01,2022,7,15.31430309150336,68.81795131432213,985.5733572279076,212.02681032085658,,40.19246051445341,43.334245987638894,54.793195289641574,69.23018263476544,74.50019805177867,7.00074726702509,5.994334677419355,4.788152688172043,3.998297625448029,2.7997851254480284,0.191440770609319
151,2022,8,172.14309518560066,175.24398329217493,3.100888106574298,347.0978888968229,409.74075183480926,62.64286293798641,63.5,2022-08-01,2022,8,12.225955421076613,76.14719086015458,984.5183691758737,165.76930540768416,,60.962846713037635,68.80861239841683,69.16249076189395,81.66451022777525,76.09701360564516,4.043484543010753,3.492134408602151,3.395774193548387,3.600309811827957,2.7585456989247312,0.23859543010752687
152,2022,9,81.01599260985374,108.35376918726686,27.33777657741312,169.6755570215843,264.0445307023175,94.36897368073323,39.0,2022-09-01,2022,9,6.623306944355556,79.23769444439583,981.558101851875,86.20852736443409,,74.44551860375,83.26571419999999,84.1105625,81.72788216882716,76.40506743020833,1.2999826388888889,1.5280805555555554,2.1488187499999998,2.7563888888888886,2.1382104166666664,0.15189097222222223
153,2022,10,19.200998065523866,40.81021194234775,21.609213876823883,37.596831818607576,105.28570811811909,67.68887629951152,28.0,2022-10-01,2022,10,-4.495848790318548,83.0606877240793,983.3077956985886,37.82583000800403,,75.30324008274332,81.47459764358975,84.0604988,81.62391549999207,76.42585471350807,0.19364247311827956,0.7900477150537635,1.7955779569892474,2.3408333333333333,1.7787594086021505,0.06659341397849462
154,2022,11,6.136980835802169,12.626030155815371,6.489049320013203,6.889539984182533,29.696461219540662,22.80692123535813,14.0,2022-11-01,2022,11,-14.551670370360418,83.69810648151389,992.3932870408333,7.629516509172222,,37.86281155090278,64.37830209037529,81.97784706,81.33217108143253,75.96597928520833,-0.046559722222222225,1.4907354166666666,2.5194819444444443,2.5712930555555555,1.8924659722222223,0.06609861111111111
155,2022,12,3.454409948479039,5.30719122650533,1.8527812780262904,28.623081398291,48.33956044198419,19.716479043693187,26.5,2022-12-01,2022,12,-19.710614268611973,75.3365999957402,992.5528993846231,1.1542432357640393,,18.352335921243437,32.50756032867697,70.12769515243104,75.63789640720566,73.1299894572655,-0.2655163168326289,1.4413025656983547,2.6864828857925196,2.859063436373188,1.9615794428226314,0.07908372366294943
